START_DATE,count
01/10/2013,2
01/10/2013,2
01/10/2013,1
01/10/2013,1
01/10/2013,2
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,4
01/10/2013,1
01/10/2013,2
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,2
01/10/2013,2
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,2
01/10/2013,1
01/10/2013,3
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,2
01/10/2013,3
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/10/2013,1
01/11/2013,3
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,2
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,2
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,2
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,3
01/11/2013,1
01/11/2013,1
01/11/2013,2
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,2
01/11/2013,1
01/11/2013,6
01/11/2013,1
01/11/2013,1
01/11/2013,2
01/11/2013,1
01/11/2013,1
01/11/2013,3
01/11/2013,2
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,5
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,3
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,2
01/11/2013,1
01/11/2013,1
01/11/2013,1
01/11/2013,3
01/11/2013,1
01/12/2013,2
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,5
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,3
01/12/2013,2
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,2
01/12/2013,1
01/12/2013,2
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,2
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,2
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,2
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,2
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/12/2013,2
01/12/2013,1
01/12/2013,2
01/12/2013,1
01/12/2013,1
01/12/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,2
01/13/2013,1
01/13/2013,3
01/13/2013,1
01/13/2013,1
01/13/2013,7
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,3
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,2
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,2
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,2
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,2
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,3
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,3
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/13/2013,2
01/13/2013,1
01/13/2013,1
01/13/2013,3
01/13/2013,1
01/13/2013,1
01/13/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,2
01/14/2013,1
01/14/2013,2
01/14/2013,1
01/14/2013,1
01/14/2013,2
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,2
01/14/2013,1
01/14/2013,1
01/14/2013,2
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,2
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,2
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,2
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,1
01/14/2013,3
01/14/2013,1
01/14/2013,2
01/14/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,2
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,2
01/15/2013,3
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,2
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,2
01/15/2013,1
01/15/2013,1
01/15/2013,2
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,2
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,2
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,2
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,2
01/15/2013,1
01/15/2013,1
01/15/2013,2
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,2
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/15/2013,1
01/16/2013,3
01/16/2013,1
01/16/2013,1
01/16/2013,2
01/16/2013,1
01/16/2013,2
01/16/2013,1
01/16/2013,1
01/16/2013,2
01/16/2013,2
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,2
01/16/2013,3
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,2
01/16/2013,1
01/16/2013,1
01/16/2013,2
01/16/2013,1
01/16/2013,2
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,1
01/16/2013,2
01/17/2013,1
01/17/2013,2
01/17/2013,1
01/17/2013,1
01/17/2013,2
01/17/2013,1
01/17/2013,4
01/17/2013,1
01/17/2013,3
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,2
01/17/2013,1
01/17/2013,1
01/17/2013,2
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,3
01/17/2013,1
01/17/2013,2
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,2
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/17/2013,5
01/17/2013,1
01/17/2013,1
01/17/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,3
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,2
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,3
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,2
01/18/2013,1
01/18/2013,1
01/18/2013,3
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,3
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/18/2013,5
01/18/2013,1
01/18/2013,1
01/18/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,4
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,2
01/19/2013,1
01/19/2013,3
01/19/2013,2
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
01/19/2013,1
