X,Y,CCN,REPORT_DAT,START_DATE,END_DATE,BLOCK,OFFENSE,METHOD,SHIFT,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,BID,XBLOCK,YBLOCK,LATITUDE,LONGITUDE,OBJECTID,OCTO_RECORD_ID
397000,140445,20014836,2020/01/25 06:45:17+00,2020/01/21 21:42:52+00,2020/01/24 20:53:08+00,1400 - 1599 BLOCK OF MONROE STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,1,1A,4,408,Cluster 2,002802 1,002802,Precinct 41,,397000,140445,38.9318816589,-77.0346000432,958820472,
398915,143865,20014916,2020/01/25 10:46:27+00,2020/01/25 08:27:11+00,2020/01/25 10:46:49+00,114  - 199 BLOCK OF PEABODY STREET NW,ASSAULT W/DANGEROUS WEAPON,GUN,MIDNIGHT,4,4B,4,406,Cluster 17,001902 1,001902,Precinct 64,,398915,143865,38.9626944243,-77.0125190921,958820473,
397945,140954,20042099,2020/03/09 20:21:13+00,2020/01/01 05:01:57+00,2020/02/01 04:59:55+00,742  - 828 BLOCK OF ROCK CREEK CHURCH ROAD NW,SEX ABUSE,OTHERS,EVENING,1,1E,4,409,Cluster 2,003200 1,003200,Precinct 43,,397945,140954,38.9364696027,-77.0237025544,958820510,
395151,137409,20042868,2020/03/10 22:27:28+00,2020/03/10 20:58:46+00,2020/03/10 21:54:59+00,2600 - 2799 BLOCK OF PENNSYLVANIA AVENUE NW,THEFT F/AUTO,OTHERS,EVENING,2,2A,2,207,Cluster 5,005601 2,005601,Precinct 4,,395151,137409,38.90452412,-77.055903756,958820511,
406429,136659,20043248,2020/03/11 13:43:09+00,2020/03/11 12:12:15+00,,600 - 699 BLOCK OF DIVISION AVENUE NE,ROBBERY,OTHERS,DAY,7,7C,6,608,Cluster 31,007807 2,007807,Precinct 95,,406429,136659,38.8977577185,-76.9258875697,958820512,
400232,135255,20043498,2020/03/12 01:33:19+00,2020/03/11 20:13:37+00,2020/03/11 20:43:53+00,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,THEFT/OTHER,OTHERS,EVENING,6,6B,1,107,Cluster 26,006500 1,006500,Precinct 89,CAPITOL HILL,400232,135255,38.8851334424,-76.9973260165,958820513,
403604,136191,20043731,2020/03/12 02:47:54+00,2020/03/10 00:00:16+00,,3300 - 3399 BLOCK OF CLAY STREET NE,THEFT F/AUTO,OTHERS,EVENING,7,7D,6,603,Cluster 32,009604 1,009604,Precinct 101,,403604,136191,38.8935579251,-76.9584561433,958820514,
404905,137046,20043892,2020/03/12 13:02:36+00,2020/03/12 12:29:01+00,,4200 - 4249 BLOCK OF MINNESOTA AVENUE NE,THEFT F/AUTO,OTHERS,DAY,7,7C,6,602,Cluster 30,007803 1,007803,Precinct 99,,404905,137046,38.9012537774,-76.9434532166,958820515,
394472,137809,20044082,2020/03/12 18:32:44+00,2020/03/12 18:17:17+00,2020/03/12 18:32:51+00,1343 - 1422 BLOCK OF WISCONSIN AVENUE NW,THEFT/OTHER,OTHERS,DAY,2,2E,2,206,Cluster 4,000202 2,000202,Precinct 6,GEORGETOWN,394472,137809,38.9081234503,-77.0637351132,958820516,
397840,141080,20044327,2020/03/13 01:13:25+00,2020/03/12 23:33:05+00,,828  - 899 BLOCK OF QUINCY STREET NW,ASSAULT W/DANGEROUS WEAPON,KNIFE,EVENING,4,4C,4,404,Cluster 18,002503 2,002503,Precinct 49,,397840,141080,38.9376043962,-77.0249140304,958820517,
396731,139353,20044905,2020/03/14 03:41:37+00,2020/03/13 23:37:23+00,2020/03/13 23:56:14+00,1600 - 1699 BLOCK OF KALORAMA ROAD NW,THEFT/OTHER,OTHERS,MIDNIGHT,1,1C,3,303,Cluster 1,003802 3,003802,Precinct 24,,396731,139353,38.9220436213,-77.0376973126,958820518,
402804,139507,20045119,2020/03/14 10:15:37+00,2020/03/14 06:56:52+00,2020/03/14 07:00:53+00,2800 - 2808 BLOCK OF DOUGLAS STREET NE,THEFT F/AUTO,OTHERS,MIDNIGHT,5,5C,5,503,Cluster 22,011100 1,011100,Precinct 71,,402804,139507,38.9234325094,-76.9676643247,958820519,
403658,132894,20045124,2020/03/14 08:35:08+00,2020/03/14 06:08:21+00,2020/03/14 07:24:47+00,2000 - 2199 BLOCK OF 34TH STREET SE,ASSAULT W/DANGEROUS WEAPON,OTHERS,MIDNIGHT,7,7B,6,606,Cluster 35,007604 4,007604,Precinct 110,,403658,132894,38.8638570365,-76.9578512245,958820520,
396663,138753,20045964,2020/03/15 18:12:13+00,2020/03/15 17:20:08+00,2020/03/15 17:31:27+00,1918 - 1999 BLOCK OF 17TH STREET NW,THEFT F/AUTO,OTHERS,DAY,2,2B,3,301,Cluster 6,004201 2,004201,Precinct 141,,396663,138753,38.9166383701,-77.0384785555,958820521,
399081,139151,20046103,2020/03/16 01:08:54+00,2020/03/15 19:40:24+00,2020/03/15 21:30:20+00,1 - 99 BLOCK OF ADAMS STREET NW,THEFT F/AUTO,OTHERS,EVENING,5,5E,3,306,Cluster 21,003301 1,003301,Precinct 135,,399081,139151,38.9202295396,-77.0105974145,958820522,
401312,137024,20046118,2020/03/15 23:56:37+00,2020/03/15 22:08:59+00,2020/03/15 22:45:27+00,1100 - 1199 BLOCK OF HOLBROOK STREET NE,MOTOR VEHICLE THEFT,OTHERS,EVENING,5,5D,5,506,Cluster 23,008802 2,008802,Precinct 77,,401312,137024,38.9010682995,-76.9848747844,958820523,
397083,140096,20046247,2020/03/16 03:43:12+00,2020/03/16 02:50:34+00,2020/03/16 03:20:20+00,1400 - 1451 BLOCK OF IRVING STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,1,1A,3,302,Cluster 2,002802 3,002802,Precinct 36,,397083,140096,38.928738039,-77.0336412921,958820524,
398862,136989,20046344,2020/03/16 11:35:58+00,2020/03/13 20:00:08+00,2020/03/16 10:50:23+00,800 - 899 BLOCK OF NEW JERSEY AVENUE NW,THEFT/OTHER,OTHERS,DAY,6,6E,1,102,Cluster 8,004702 1,004702,Precinct 1,NOMA,398862,136989,38.9007532495,-77.013119222,958820525,
395541,137600,20047098,2020/03/17 19:56:17+00,2020/03/17 18:41:44+00,,1200 - 1299 BLOCK OF 24TH STREET NW,THEFT F/AUTO,OTHERS,EVENING,2,2A,2,207,Cluster 5,005503 2,005503,Precinct 4,,395541,137600,38.9062467794,-77.0514087164,958820526,
399470,128593,20047445,2020/03/18 07:55:34+00,2020/03/18 02:45:34+00,2020/03/18 07:55:44+00,2 - 99 BLOCK OF FORRESTER STREET SE,MOTOR VEHICLE THEFT,OTHERS,MIDNIGHT,8,8D,7,708,Cluster 39,009810 2,009810,Precinct 126,,399470,128593,38.8251191681,-77.0061035353,958820527,
397533,141004,20048053,2020/03/19 16:27:27+00,2020/03/15 21:00:46+00,,1000  - 1299 BLOCK OF QUEBEC PLACE NW,MOTOR VEHICLE THEFT,OTHERS,DAY,4,4C,4,404,Cluster 18,002503 2,002503,Precinct 49,,397533,141004,38.9369189573,-77.0284547789,958820528,
400384,136927,20050467,2020/03/25 02:13:43+00,2020/03/25 00:57:11+00,2020/03/25 02:00:56+00,700 - 799 BLOCK OF H STREET NE,THEFT/OTHER,OTHERS,EVENING,6,6A,1,104,Cluster 25,008302 2,008302,Precinct 83,,400384,136927,38.9001953841,-76.9955731618,958820529,
398225,141510,20050504,2020/03/25 05:06:29+00,2020/03/25 03:10:28+00,2020/03/25 03:15:42+00,4100  - 4199 BLOCK OF NEW HAMPSHIRE AVENUE NW,ROBBERY,OTHERS,MIDNIGHT,4,4C,4,407,Cluster 18,002400 3,002400,Precinct 45,,398225,141510,38.941478824,-77.0204744477,958820530,
401964,133555,20050564,2020/03/25 04:00:00+00,2020/03/25 07:19:29+00,,1614 - 1699 BLOCK OF 19TH STREET SE,HOMICIDE,GUN,MIDNIGHT,8,8A,6,607,Cluster 34,007601 3,007601,Precinct 133,,401964,133555,38.86981701,-76.9773682049,958820531,
398546,138840,20050892,2020/03/26 01:53:09+00,2020/03/23 18:53:24+00,,300 - 399 BLOCK OF ELM STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1B,3,306,Cluster 3,003400 1,003400,Precinct 20,,398546,138840,38.9174272275,-77.0167660885,958820532,
400541,135441,20050908,2020/03/26 02:46:55+00,2020/03/22 12:00:22+00,2020/03/25 22:30:46+00,200 - 299 BLOCK OF 9TH STREET SE,THEFT F/AUTO,OTHERS,EVENING,6,6B,1,107,Cluster 26,006700 3,006700,Precinct 89,,400541,135441,38.8868088654,-76.9937644007,958820533,
398576,141939,20050992,2020/03/26 12:52:55+00,2020/03/25 12:54:28+00,2020/03/26 12:54:31+00,300  - 399 BLOCK OF ALLISON STREET NW,THEFT F/AUTO,OTHERS,DAY,4,4C,4,407,Cluster 18,002301 2,002301,Precinct 46,,398576,141939,38.9453440176,-77.0164265883,958820534,
401323,133209,20051486,2020/03/27 17:50:41+00,2020/03/27 16:16:01+00,2020/03/27 17:31:56+00,1400 - 1498 BLOCK OF GOOD HOPE ROAD SE,THEFT/OTHER,OTHERS,DAY,8,8A,6,607,Cluster 34,007601 5,007601,Precinct 140,ANACOSTIA,401323,133209,38.8667012987,-76.9847553169,958820535,
394411,137777,20097831,2020/07/06 21:58:54+00,2020/07/06 05:00:12+00,2020/07/06 09:00:19+00,3200 - 3247 BLOCK OF O STREET NW,MOTOR VEHICLE THEFT,OTHERS,EVENING,2,2E,2,206,Cluster 4,000202 2,000202,Precinct 6,GEORGETOWN,394411,137777,38.9078347976,-77.0644381525,958820614,
401747,136474,20098385,2020/07/08 02:51:21+00,2020/07/07 20:00:08+00,2020/07/07 22:45:17+00,1700 - 1799 BLOCK OF E STREET NE,MOTOR VEHICLE THEFT,OTHERS,EVENING,7,7D,5,507,Cluster 25,007901 1,007901,Precinct 81,,401747,136474,38.8961129444,-76.9798613443,958820615,
402603.18,133585.620000001,20098663,2020/07/08 18:25:03+00,2020/07/08 11:30:55+00,2020/07/08 12:30:17+00,1600 - 1699 BLOCK OF 26TH PLACE SE,MOTOR VEHICLE THEFT,OTHERS,DAY,7,7B,6,607,Cluster 34,007604 1,007604,Precinct 111,,402603.18,133585.62,38.8700911875,-76.9700026155,958820616,
397694,146283,20099083,2020/07/09 18:40:17+00,2020/07/09 16:13:04+00,2020/07/09 17:10:06+00,7816  - 7899 BLOCK OF GEORGIA AVENUE NW,THEFT/OTHER,OTHERS,DAY,4,4A,4,401,Cluster 16,001600 1,001600,Precinct 62,,397694,146283,38.9844739719,-77.0266155312,958820617,
402091,140837,20100392,2020/07/12 18:25:22+00,2020/06/25 16:00:33+00,2020/07/01 08:00:48+00,3700 - 3799 BLOCK OF SOUTH DAKOTA AVENUE NE,THEFT/OTHER,OTHERS,DAY,5,5B,5,503,Cluster 24,009400 4,009400,Precinct 69,,402091,140837,38.9354155468,-76.9758825749,958820618,
397921,138712,20100805,2020/07/13 17:41:32+00,2020/07/13 17:10:14+00,2020/07/13 17:18:36+00,1900 - 1999 BLOCK OF 9TH STREET NW,MOTOR VEHICLE THEFT,OTHERS,DAY,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,,397921,138712,38.9162729049,-77.0239725818,958820619,
400311,138005,20160792,2020/11/10 12:48:51+00,2020/11/10 12:43:55+00,2020/11/10 12:48:59+00,501 - 599 BLOCK OF PENN STREET NE,THEFT F/AUTO,OTHERS,DAY,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,,400311,138005,38.9099064145,-76.9964142341,958820819,
398273,137783,20160947,2020/11/10 18:11:51+00,2020/11/07 16:45:10+00,2020/11/07 17:50:17+00,1300 - 1399 BLOCK OF 6TH STREET NW,THEFT F/AUTO,OTHERS,DAY,2,2G,3,308,Cluster 7,004802 2,004802,Precinct 18,,398273,137783,38.9079049206,-77.0199113957,958820820,
400541,139301,20160979,2020/11/10 19:16:17+00,2020/11/10 18:51:37+00,,2300 - 2499 BLOCK OF WASHINGTON PLACE NE,THEFT/OTHER,OTHERS,DAY,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,,400541,139301,38.9215811022,-76.9937613603,958820821,
400846,135397,20161249,2020/11/11 03:23:31+00,2020/11/11 01:35:10+00,2020/11/11 01:40:42+00,226 - 255 BLOCK OF 12TH STREET SE,ROBBERY,OTHERS,EVENING,6,6B,1,107,Cluster 26,006700 2,006700,Precinct 88,,400846,135397,38.8864122561,-76.9902490062,958820822,
401207,137638,20161506,2020/11/11 18:10:34+00,2020/11/11 03:30:59+00,2020/11/11 16:00:12+00,1200 - 1259 BLOCK OF QUEEN STREET NE,THEFT F/AUTO,OTHERS,DAY,5,5D,5,506,Cluster 23,008804 1,008804,Precinct 78,,401207,137638,38.9065995782,-76.9860841838,958820823,
397424,140029,20171766,2020/12/03 01:27:04+00,2020/11/29 18:00:21+00,2020/12/03 01:00:25+00,3000 - 3099 BLOCK OF 13TH STREET NW,THEFT F/AUTO,OTHERS,EVENING,1,1A,3,302,Cluster 2,003000 2,003000,Precinct 39,,397424,140029,38.928135548,-77.0297083428,958820844,
405689,138192,20173239,2020/12/06 03:16:40+00,2020/12/06 01:35:38+00,,1600 - 1699 BLOCK OF KENILWORTH AVENUE NE,ASSAULT W/DANGEROUS WEAPON,GUN,EVENING,7,7C,6,602,Cluster 31,009601 1,009601,Precinct 92,,405689,138192,38.9115726173,-76.9344054639,958820845,
401668,136243,20173276,2020/12/06 04:54:17+00,2020/12/06 03:08:40+00,2020/12/06 04:54:28+00,300 - 399 BLOCK OF 17TH STREET NE,ROBBERY,GUN,MIDNIGHT,7,7D,5,507,Cluster 25,007901 3,007901,Precinct 81,,401668,136243,38.8940321652,-76.9807725828,958820846,
399680,143441,20173790,2020/12/07 11:35:07+00,2020/12/01 17:30:17+00,2020/12/05 18:00:27+00,5600  - 5744 BLOCK OF 2ND STREET NE,THEFT/OTHER,OTHERS,MIDNIGHT,4,4B,4,406,Cluster 19,009505 3,009505,Precinct 65,,399680,143441,38.9588755359,-77.0036920689,958820847,
401383,134946,20173914,2020/12/07 20:53:15+00,2020/12/07 17:51:18+00,2020/12/07 18:18:24+00,500 - 599 BLOCK OF KENTUCKY AVENUE SE,ROBBERY,GUN,EVENING,6,6B,1,106,Cluster 26,006900 2,006900,Precinct 91,,401383,134946,38.8823487946,-76.9840604533,958820848,
398739,133904,20173963,2020/12/07 22:49:52+00,2020/12/07 19:30:27+00,2020/12/07 19:31:51+00,200 - 299 BLOCK OF O STREET SW,MOTOR VEHICLE THEFT,OTHERS,EVENING,6,6D,1,105,Cluster 9,011001 3,011001,Precinct 127,,398739,133904,38.8729622318,-77.0145315434,958820849,
401521,136902,20174121,2020/12/08 03:04:13+00,2020/12/01 17:00:17+00,2020/12/08 01:44:58+00,1500 - 1599 BLOCK OF BENNING ROAD NE,BURGLARY,OTHERS,EVENING,7,7D,5,507,Cluster 25,007901 4,007901,Precinct 81,,401521,136902,38.8999689431,-76.9824656262,958820850,
397609,138056,20174583,2020/12/09 02:10:17+00,2020/12/08 23:20:46+00,2020/12/08 23:40:04+00,1100 - 1199 BLOCK OF RHODE ISLAND AVENUE NW,THEFT/OTHER,OTHERS,EVENING,2,2F,3,307,Cluster 7,005001 1,005001,Precinct 17,,397609,138056,38.9103626428,-77.0275679142,958820851,
405659,137503,20175221,2020/12/10 13:24:49+00,2020/12/10 00:00:55+00,2020/12/10 13:00:08+00,1100 - 1199 BLOCK OF 47TH PLACE NE,THEFT F/AUTO,OTHERS,DAY,7,7C,6,602,Cluster 31,007806 2,007806,Precinct 93,,405659,137503,38.905366063,-76.9347570434,958820852,
402183,136751,20175768,2020/12/11 17:59:17+00,2020/12/11 16:17:24+00,2020/12/11 17:44:38+00,1920 - 2099 BLOCK OF BENNING ROAD NE,THEFT/OTHER,OTHERS,DAY,5,5D,5,507,Cluster 23,008904 1,008904,Precinct 79,,402183,136751,38.8986072862,-76.974834446,958820853,
397390,135643,20175914,2020/12/11 23:45:39+00,2020/12/11 15:30:16+00,2020/12/11 17:00:18+00,1200 - 1399 BLOCK OF JEFFERSON DRIVE SW,THEFT F/AUTO,OTHERS,EVENING,2,2C,1,103,Cluster 45,980000 1,980000,Precinct 129,,397390,135643,38.8886248501,-77.0300837866,958820854,
394912,137666,20176570,2020/12/13 03:06:35+00,2020/12/12 20:50:04+00,2020/12/12 23:00:06+00,2900 - 2999 BLOCK OF N STREET NW,THEFT F/AUTO,OTHERS,EVENING,2,2E,2,206,Cluster 4,000102 3,000102,Precinct 5,,394912,137666,38.9068379143,-77.0586610723,958820855,
407163,135613,20176725,2020/12/13 14:05:00+00,2020/12/12 23:00:26+00,2020/12/13 12:32:04+00,1 - 199 BLOCK OF 58TH STREET SE,MOTOR VEHICLE THEFT,OTHERS,DAY,7,7C,6,604,Cluster 33,009903 1,009903,Precinct 105,,407163,135613,38.8883292932,-76.9174370511,958820856,
400541,139301,20176930,2020/12/14 00:20:03+00,2020/12/13 23:31:35+00,2020/12/13 23:33:15+00,2300 - 2499 BLOCK OF WASHINGTON PLACE NE,THEFT/OTHER,OTHERS,EVENING,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,,400541,139301,38.9215811022,-76.9937613603,958820857,
401901,137250,20177566,2020/12/15 15:47:47+00,2020/12/15 01:00:17+00,2020/12/15 12:45:32+00,1000 - 1099 BLOCK OF 18TH STREET NE,THEFT F/AUTO,OTHERS,DAY,5,5D,5,507,Cluster 23,008903 2,008903,Precinct 78,,401901,137250,38.9031031113,-76.9780839518,958820858,
392360,143449,20177706,2020/12/15 19:00:38+00,2020/12/15 18:20:03+00,,5254 - 5299 BLOCK OF WESTERN AVENUE NW,THEFT/OTHER,OTHERS,DAY,3,3E,2,202,Cluster 11,001004 1,001004,Precinct 31,,392360,143449,38.9589144325,-77.0881482079,958820860,
396748,138388,20177927,2020/12/16 01:58:30+00,2020/12/15 20:30:27+00,2020/12/15 20:45:29+00,1600 - 1699 BLOCK OF RIGGS PLACE NW,THEFT F/AUTO,OTHERS,EVENING,2,2B,3,301,Cluster 6,005302 1,005302,Precinct 15,,396748,138388,38.9133506471,-77.0374967019,958820861,
397921,138712,20178027,2020/12/16 06:03:58+00,2020/12/16 05:32:34+00,2020/12/16 05:35:41+00,1900 - 1999 BLOCK OF 9TH STREET NW,MOTOR VEHICLE THEFT,OTHERS,MIDNIGHT,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,,397921,138712,38.9162729049,-77.0239725818,958820862,
394354,137885,20178667,2020/12/17 20:08:26+00,2020/12/17 19:46:27+00,2020/12/17 19:47:11+00,3230 - 3299 BLOCK OF P STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2E,2,206,Cluster 4,000202 2,000202,Precinct 6,,394354,137885,38.9088073343,-77.0650962194,958820863,
397745,139109,20178930,2020/12/18 05:36:47+00,2020/12/18 04:23:10+00,2020/12/18 04:24:58+00,2201 - 2299 BLOCK OF 10TH STREET NW,ROBBERY,OTHERS,MIDNIGHT,1,1B,3,305,Cluster 3,004401 3,004401,Precinct 22,,397745,139109,38.9198487773,-77.0260033106,958820864,
400845,136697,20179108,2020/12/18 20:19:09+00,2020/12/18 18:00:00+00,2020/12/18 18:12:47+00,600 - 699 BLOCK OF 12TH STREET NE,THEFT F/AUTO,OTHERS,EVENING,6,6A,1,104,Cluster 25,008402 1,008402,Precinct 82,,400845,136697,38.8981231391,-76.9902589333,958820865,
396635,142186,20179516,2020/12/19 15:59:27+00,2020/12/19 14:37:42+00,2020/12/19 15:40:16+00,4700  - 4799 BLOCK OF 17TH STREET NW,BURGLARY,OTHERS,DAY,4,4E,4,404,Cluster 18,002600 2,002600,Precinct 48,,396635,142186,38.9475637721,-77.038818253,958820866,
402904,132166,20179641,2020/12/20 04:20:52+00,2020/12/19 20:00:24+00,2020/12/19 20:45:04+00,2800 - 2899 BLOCK OF ERIE STREET SE,THEFT F/AUTO,OTHERS,MIDNIGHT,7,7B,6,606,Cluster 35,007603 2,007603,Precinct 113,,402904,132166,38.8573017201,-76.9665421538,958820867,
396526,140396,20180767,2020/12/22 04:10:12+00,2020/12/20 01:00:11+00,2020/12/21 14:00:13+00,1700 - 1799 BLOCK OF LAMONT STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,1,1D,3,302,Cluster 2,002702 3,002702,Precinct 39,,396526,140396,38.9314385057,-77.0400666014,958820868,
393502,139261,20052287,2020/03/29 17:03:59+00,2020/03/28 22:00:13+00,2020/03/29 11:30:16+00,2400 - 2499 BLOCK OF OBSERVATORY PLACE NW,MOTOR VEHICLE THEFT,OTHERS,DAY,3,3B,2,204,Cluster 14,000300 4,000300,Precinct 11,,393502,139261,38.9211969117,-77.0749324715,958820921,
400846,136958,20052375,2020/03/29 20:32:22+00,2020/03/29 18:19:25+00,2020/03/29 18:21:56+00,800 - 817 BLOCK OF 12TH STREET NE,THEFT/OTHER,OTHERS,EVENING,6,6A,1,104,Cluster 25,008410 1,008410,Precinct 82,,400846,136958,38.90047432,-76.990247084,958820922,
407656,136279,20052678,2020/03/30 21:41:17+00,2020/03/30 08:20:38+00,2020/03/30 13:42:50+00,6200 - 6299 BLOCK OF DIX STREET NE,BURGLARY,OTHERS,EVENING,7,7C,6,608,Cluster 31,007808 2,007808,Precinct 96,,407656,136279,38.8943247115,-76.9117471632,958820923,
400332,136653,20053466,2020/04/01 13:12:59+00,2020/03/26 20:00:17+00,2020/03/31 15:45:31+00,600 - 624 BLOCK OF 7TH STREET NE,THEFT F/AUTO,OTHERS,DAY,6,6A,1,104,Cluster 25,008302 2,008302,Precinct 84,,400332,136653,38.8977271146,-76.9961727619,958820924,
396919,138634,20053893,2020/04/02 14:51:08+00,2020/04/02 00:00:40+00,2020/04/02 11:00:13+00,1500 - 1599 BLOCK OF T STREET NW,THEFT F/AUTO,OTHERS,DAY,2,2B,3,301,Cluster 6,004300 1,004300,Precinct 141,,396919,138634,38.9155673134,-77.0355261159,958820925,
403949,135293,20056252,2020/04/08 05:40:58+00,2020/04/08 04:11:25+00,2020/04/08 04:14:07+00,200 - 499 BLOCK OF ANACOSTIA ROAD SE,ASSAULT W/DANGEROUS WEAPON,GUN,MIDNIGHT,7,7F,6,603,Cluster 32,007703 3,007703,Precinct 107,,403949,135293,38.8854669231,-76.9544844375,958820926,
404691,137003,20057273,2020/04/10 14:59:32+00,2020/04/09 22:30:44+00,2020/04/10 11:00:48+00,740 - 899 BLOCK OF KENILWORTH AVENUE NE,THEFT F/AUTO,OTHERS,DAY,7,7D,,,Cluster 30,009602 2,009602,Precinct 100,,404691,137003,38.9008675863,-76.9459205865,958820927,
401191,137566,20057354,2020/04/10 19:35:29+00,2020/04/08 18:00:53+00,2020/04/09 12:00:08+00,1200 - 1299 BLOCK OF PENN STREET NE,THEFT F/AUTO,OTHERS,EVENING,5,5D,5,506,Cluster 23,008802 4,008802,Precinct 77,,401191,137566,38.905950999,-76.9862687768,958820928,
400226,137744,20057497,2020/04/11 01:44:53+00,2020/04/06 10:30:26+00,2020/04/06 19:46:28+00,1250 - 1299 BLOCK OF 6TH STREET NE,MOTOR VEHICLE THEFT,OTHERS,EVENING,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,,400226,137744,38.9075552627,-76.9973943524,958820929,
401716,142082,20057722,2020/04/11 18:34:09+00,2020/04/11 14:30:54+00,2020/04/11 15:30:44+00,4700 - 4799 BLOCK OF QUEENS CHAPEL TERRACE NE,THEFT F/AUTO,OTHERS,DAY,5,5A,4,405,Cluster 20,009503 1,009503,Precinct 67,,401716,142082,38.94663168,-76.9802046806,958820930,
404809,136134,20057752,2020/04/11 19:08:09+00,2020/04/11 17:58:39+00,2020/04/11 18:40:19+00,300 - 499 BLOCK OF 41ST STREET NE,THEFT/OTHER,OTHERS,EVENING,7,7F,6,603,Cluster 32,009603 1,009603,Precinct 102,,404809,136134,38.8930386823,-76.9445663268,958820931,
399081,139270,20057875,2020/04/11 23:46:57+00,2020/04/11 17:00:16+00,2020/04/11 17:02:25+00,1 - 99 BLOCK OF BRYANT STREET NW,THEFT F/AUTO,OTHERS,EVENING,5,5E,3,306,Cluster 21,003301 1,003301,Precinct 135,,399081,139270,38.9213015302,-77.0105975738,958820932,
404340.060000002,137226.219999999,20058113,2020/04/12 17:36:37+00,2020/04/12 01:46:52+00,2020/04/12 14:15:59+00,3501 - 3752 BLOCK OF HAYES STREET NE,THEFT F/AUTO,OTHERS,DAY,7,7D,6,601,Cluster 30,009602 2,009602,Precinct 100,,404340.06,137226.22,38.9028802338,-76.9499649287,958820933,
401246,138403,20059048,2020/04/15 00:08:44+00,2020/04/14 23:47:25+00,2020/04/15 00:00:50+00,1900 - 1999 BLOCK OF GALLAUDET STREET NE,ASSAULT W/DANGEROUS WEAPON,GUN,EVENING,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,,401246,138403,38.9134909054,-76.9856331546,958820934,
396217.890000001,138008.23,20059679,2020/04/16 15:53:11+00,2020/04/16 14:46:09+00,2020/04/16 14:47:28+00,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,BURGLARY,OTHERS,DAY,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 14,GOLDEN TRIANGLE,396217.89,138008.23,38.9099274291,-77.0436069637,958820935,
396029,137534,20059791,2020/04/16 21:51:00+00,2020/04/16 20:06:03+00,2020/04/16 21:15:11+00,2000 - 2099 BLOCK OF M STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2A,2,207,Cluster 6,010700 1,010700,Precinct 4,GOLDEN TRIANGLE,396029,137534,38.9056545686,-77.0457820847,958820936,
397001,137426,20060940,2020/04/19 22:13:07+00,2020/04/10 19:30:33+00,2020/04/13 11:00:01+00,1100 - 1199 BLOCK OF 15TH STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2C,2,207,Cluster 6,010100 1,010100,Precinct 17,DOWNTOWN,397001,137426,38.9046855207,-77.0345753222,958820937,
397007,141731,20061028,2020/04/20 01:53:35+00,2020/04/17 04:30:54+00,2020/04/17 23:00:27+00,4300  - 4399 BLOCK OF 15TH STREET NW,THEFT/OTHER,OTHERS,EVENING,4,4E,4,404,Cluster 18,002501 2,002501,Precinct 48,,397007,141731,38.9434663502,-77.0345249191,958820938,
405082,136006,20061633,2020/04/21 17:33:46+00,2020/04/21 15:26:32+00,,4200 - 4299 BLOCK OF BLAINE STREET NE,ASSAULT W/DANGEROUS WEAPON,KNIFE,DAY,7,7F,6,603,Cluster 32,009603 1,009603,Precinct 102,,405082,136006,38.8918840754,-76.9414203847,958820939,
397409,140938,20061686,2020/04/21 19:29:54+00,2020/04/21 19:10:55+00,2020/04/21 19:12:17+00,1300  - 1308 BLOCK OF SPRING ROAD NW,THEFT F/AUTO,OTHERS,EVENING,1,1A,4,408,Cluster 2,002900 2,002900,Precinct 42,,397409,140938,38.9363240527,-77.0298847657,958820940,
399823,137620,20061749,2020/04/21 21:38:54+00,2020/04/17 20:00:25+00,2020/04/18 10:00:35+00,1200 - 1299 BLOCK OF 3RD STREET NE,THEFT/OTHER,OTHERS,EVENING,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 144,NOMA,399823,137620,38.9064382389,-77.0020406743,958820941,
400233,136927,20061756,2020/04/22 02:29:51+00,2020/04/21 19:18:16+00,2020/04/21 19:19:24+00,600 - 699 BLOCK OF H STREET NE,THEFT/OTHER,OTHERS,EVENING,6,6C,1,104,Cluster 25,008302 2,008302,Precinct 83,,400233,136927,38.9001954371,-76.9973139237,958820942,
